row_index,profile,run_role,material,source_id,thickness_mm,random_seed,returncode,elapsed_seconds,config_path,output_prefix
64,es2,material,Calcite,mono_110kev,10.0,101,0,7.318,source_models/config/material_sorting_matrix/es2/ms_es2_calcite_mono_110kev_10mm_seed101.txt,ms_es2_calcite_mono_110kev_10mm_seed101
65,es2,material,Calcite,mono_110kev,10.0,202,0,5.265,source_models/config/material_sorting_matrix/es2/ms_es2_calcite_mono_110kev_10mm_seed202.txt,ms_es2_calcite_mono_110kev_10mm_seed202
66,es2,material,Calcite,mono_120kev,10.0,101,0,6.018,source_models/config/material_sorting_matrix/es2/ms_es2_calcite_mono_120kev_10mm_seed101.txt,ms_es2_calcite_mono_120kev_10mm_seed101
67,es2,material,Calcite,mono_120kev,10.0,202,0,7.142,source_models/config/material_sorting_matrix/es2/ms_es2_calcite_mono_120kev_10mm_seed202.txt,ms_es2_calcite_mono_120kev_10mm_seed202
68,es2,material,Calcite,mono_150kev,10.0,101,0,6.705,source_models/config/material_sorting_matrix/es2/ms_es2_calcite_mono_150kev_10mm_seed101.txt,ms_es2_calcite_mono_150kev_10mm_seed101
69,es2,material,Calcite,mono_150kev,10.0,202,0,4.956,source_models/config/material_sorting_matrix/es2/ms_es2_calcite_mono_150kev_10mm_seed202.txt,ms_es2_calcite_mono_150kev_10mm_seed202
70,es2,material,Calcite,mono_200kev,10.0,101,0,8.375,source_models/config/material_sorting_matrix/es2/ms_es2_calcite_mono_200kev_10mm_seed101.txt,ms_es2_calcite_mono_200kev_10mm_seed101
71,es2,material,Calcite,mono_200kev,10.0,202,0,7.480,source_models/config/material_sorting_matrix/es2/ms_es2_calcite_mono_200kev_10mm_seed202.txt,ms_es2_calcite_mono_200kev_10mm_seed202
72,es2,material,Orthoclase,mono_30kev,10.0,101,0,5.646,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_30kev_10mm_seed101.txt,ms_es2_orthoclase_mono_30kev_10mm_seed101
73,es2,material,Orthoclase,mono_30kev,10.0,202,0,4.380,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_30kev_10mm_seed202.txt,ms_es2_orthoclase_mono_30kev_10mm_seed202
74,es2,material,Orthoclase,mono_40kev,10.0,101,0,4.143,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_40kev_10mm_seed101.txt,ms_es2_orthoclase_mono_40kev_10mm_seed101
75,es2,material,Orthoclase,mono_40kev,10.0,202,0,4.936,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_40kev_10mm_seed202.txt,ms_es2_orthoclase_mono_40kev_10mm_seed202
76,es2,material,Orthoclase,mono_50kev,10.0,101,0,5.349,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_50kev_10mm_seed101.txt,ms_es2_orthoclase_mono_50kev_10mm_seed101
77,es2,material,Orthoclase,mono_50kev,10.0,202,0,4.922,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_50kev_10mm_seed202.txt,ms_es2_orthoclase_mono_50kev_10mm_seed202
78,es2,material,Orthoclase,mono_60kev,10.0,101,0,4.860,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_60kev_10mm_seed101.txt,ms_es2_orthoclase_mono_60kev_10mm_seed101
79,es2,material,Orthoclase,mono_60kev,10.0,202,0,4.324,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_60kev_10mm_seed202.txt,ms_es2_orthoclase_mono_60kev_10mm_seed202
80,es2,material,Orthoclase,mono_70kev,10.0,101,0,4.703,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_70kev_10mm_seed101.txt,ms_es2_orthoclase_mono_70kev_10mm_seed101
81,es2,material,Orthoclase,mono_70kev,10.0,202,0,4.193,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_70kev_10mm_seed202.txt,ms_es2_orthoclase_mono_70kev_10mm_seed202
82,es2,material,Orthoclase,mono_80kev,10.0,101,0,4.030,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_80kev_10mm_seed101.txt,ms_es2_orthoclase_mono_80kev_10mm_seed101
83,es2,material,Orthoclase,mono_80kev,10.0,202,0,4.809,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_80kev_10mm_seed202.txt,ms_es2_orthoclase_mono_80kev_10mm_seed202
84,es2,material,Orthoclase,mono_90kev,10.0,101,0,4.247,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_90kev_10mm_seed101.txt,ms_es2_orthoclase_mono_90kev_10mm_seed101
85,es2,material,Orthoclase,mono_90kev,10.0,202,0,3.936,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_90kev_10mm_seed202.txt,ms_es2_orthoclase_mono_90kev_10mm_seed202
86,es2,material,Orthoclase,mono_100kev,10.0,101,0,3.506,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_100kev_10mm_seed101.txt,ms_es2_orthoclase_mono_100kev_10mm_seed101
87,es2,material,Orthoclase,mono_100kev,10.0,202,0,3.295,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_100kev_10mm_seed202.txt,ms_es2_orthoclase_mono_100kev_10mm_seed202
88,es2,material,Orthoclase,mono_110kev,10.0,101,0,3.292,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_110kev_10mm_seed101.txt,ms_es2_orthoclase_mono_110kev_10mm_seed101
89,es2,material,Orthoclase,mono_110kev,10.0,202,0,3.546,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_110kev_10mm_seed202.txt,ms_es2_orthoclase_mono_110kev_10mm_seed202
90,es2,material,Orthoclase,mono_120kev,10.0,101,0,3.814,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_120kev_10mm_seed101.txt,ms_es2_orthoclase_mono_120kev_10mm_seed101
91,es2,material,Orthoclase,mono_120kev,10.0,202,0,3.267,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_120kev_10mm_seed202.txt,ms_es2_orthoclase_mono_120kev_10mm_seed202
92,es2,material,Orthoclase,mono_150kev,10.0,101,0,3.488,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_150kev_10mm_seed101.txt,ms_es2_orthoclase_mono_150kev_10mm_seed101
93,es2,material,Orthoclase,mono_150kev,10.0,202,0,3.529,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_150kev_10mm_seed202.txt,ms_es2_orthoclase_mono_150kev_10mm_seed202
94,es2,material,Orthoclase,mono_200kev,10.0,101,0,2.808,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_200kev_10mm_seed101.txt,ms_es2_orthoclase_mono_200kev_10mm_seed101
95,es2,material,Orthoclase,mono_200kev,10.0,202,0,3.015,source_models/config/material_sorting_matrix/es2/ms_es2_orthoclase_mono_200kev_10mm_seed202.txt,ms_es2_orthoclase_mono_200kev_10mm_seed202
96,es2,material,Albite,mono_30kev,10.0,101,0,3.891,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_30kev_10mm_seed101.txt,ms_es2_albite_mono_30kev_10mm_seed101
97,es2,material,Albite,mono_30kev,10.0,202,0,5.059,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_30kev_10mm_seed202.txt,ms_es2_albite_mono_30kev_10mm_seed202
98,es2,material,Albite,mono_40kev,10.0,101,0,3.580,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_40kev_10mm_seed101.txt,ms_es2_albite_mono_40kev_10mm_seed101
99,es2,material,Albite,mono_40kev,10.0,202,0,3.245,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_40kev_10mm_seed202.txt,ms_es2_albite_mono_40kev_10mm_seed202
100,es2,material,Albite,mono_50kev,10.0,101,0,3.044,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_50kev_10mm_seed101.txt,ms_es2_albite_mono_50kev_10mm_seed101
101,es2,material,Albite,mono_50kev,10.0,202,0,2.703,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_50kev_10mm_seed202.txt,ms_es2_albite_mono_50kev_10mm_seed202
102,es2,material,Albite,mono_60kev,10.0,101,0,2.731,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_60kev_10mm_seed101.txt,ms_es2_albite_mono_60kev_10mm_seed101
103,es2,material,Albite,mono_60kev,10.0,202,0,2.699,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_60kev_10mm_seed202.txt,ms_es2_albite_mono_60kev_10mm_seed202
104,es2,material,Albite,mono_70kev,10.0,101,0,2.961,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_70kev_10mm_seed101.txt,ms_es2_albite_mono_70kev_10mm_seed101
105,es2,material,Albite,mono_70kev,10.0,202,0,2.735,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_70kev_10mm_seed202.txt,ms_es2_albite_mono_70kev_10mm_seed202
106,es2,material,Albite,mono_80kev,10.0,101,0,2.641,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_80kev_10mm_seed101.txt,ms_es2_albite_mono_80kev_10mm_seed101
107,es2,material,Albite,mono_80kev,10.0,202,0,2.772,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_80kev_10mm_seed202.txt,ms_es2_albite_mono_80kev_10mm_seed202
108,es2,material,Albite,mono_90kev,10.0,101,0,2.686,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_90kev_10mm_seed101.txt,ms_es2_albite_mono_90kev_10mm_seed101
109,es2,material,Albite,mono_90kev,10.0,202,0,2.682,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_90kev_10mm_seed202.txt,ms_es2_albite_mono_90kev_10mm_seed202
110,es2,material,Albite,mono_100kev,10.0,101,0,2.680,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_100kev_10mm_seed101.txt,ms_es2_albite_mono_100kev_10mm_seed101
111,es2,material,Albite,mono_100kev,10.0,202,0,2.697,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_100kev_10mm_seed202.txt,ms_es2_albite_mono_100kev_10mm_seed202
112,es2,material,Albite,mono_110kev,10.0,101,0,2.588,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_110kev_10mm_seed101.txt,ms_es2_albite_mono_110kev_10mm_seed101
113,es2,material,Albite,mono_110kev,10.0,202,0,2.664,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_110kev_10mm_seed202.txt,ms_es2_albite_mono_110kev_10mm_seed202
114,es2,material,Albite,mono_120kev,10.0,101,0,2.653,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_120kev_10mm_seed101.txt,ms_es2_albite_mono_120kev_10mm_seed101
115,es2,material,Albite,mono_120kev,10.0,202,0,3.076,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_120kev_10mm_seed202.txt,ms_es2_albite_mono_120kev_10mm_seed202
116,es2,material,Albite,mono_150kev,10.0,101,0,3.180,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_150kev_10mm_seed101.txt,ms_es2_albite_mono_150kev_10mm_seed101
117,es2,material,Albite,mono_150kev,10.0,202,0,2.952,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_150kev_10mm_seed202.txt,ms_es2_albite_mono_150kev_10mm_seed202
