row_index,profile,run_role,material,source_id,thickness_mm,random_seed,returncode,elapsed_seconds,config_path,output_prefix
187,energy_scan,material,Galena,mono_70kev,10.0,202,0,2.640,source_models/config/material_sorting_matrix/energy_scan/ms_energy_scan_galena_mono_70kev_10mm_seed202.txt,ms_energy_scan_galena_mono_70kev_10mm_seed202
188,energy_scan,material,Galena,mono_80kev,10.0,101,0,2.523,source_models/config/material_sorting_matrix/energy_scan/ms_energy_scan_galena_mono_80kev_10mm_seed101.txt,ms_energy_scan_galena_mono_80kev_10mm_seed101
189,energy_scan,material,Galena,mono_80kev,10.0,202,0,2.533,source_models/config/material_sorting_matrix/energy_scan/ms_energy_scan_galena_mono_80kev_10mm_seed202.txt,ms_energy_scan_galena_mono_80kev_10mm_seed202
190,energy_scan,material,Galena,mono_90kev,10.0,101,0,2.455,source_models/config/material_sorting_matrix/energy_scan/ms_energy_scan_galena_mono_90kev_10mm_seed101.txt,ms_energy_scan_galena_mono_90kev_10mm_seed101
191,energy_scan,material,Galena,mono_90kev,10.0,202,0,2.461,source_models/config/material_sorting_matrix/energy_scan/ms_energy_scan_galena_mono_90kev_10mm_seed202.txt,ms_energy_scan_galena_mono_90kev_10mm_seed202
192,energy_scan,material,Galena,mono_100kev,10.0,101,0,2.425,source_models/config/material_sorting_matrix/energy_scan/ms_energy_scan_galena_mono_100kev_10mm_seed101.txt,ms_energy_scan_galena_mono_100kev_10mm_seed101
193,energy_scan,material,Galena,mono_100kev,10.0,202,0,2.587,source_models/config/material_sorting_matrix/energy_scan/ms_energy_scan_galena_mono_100kev_10mm_seed202.txt,ms_energy_scan_galena_mono_100kev_10mm_seed202
194,energy_scan,material,Galena,mono_110kev,10.0,101,0,2.635,source_models/config/material_sorting_matrix/energy_scan/ms_energy_scan_galena_mono_110kev_10mm_seed101.txt,ms_energy_scan_galena_mono_110kev_10mm_seed101
195,energy_scan,material,Galena,mono_110kev,10.0,202,0,2.509,source_models/config/material_sorting_matrix/energy_scan/ms_energy_scan_galena_mono_110kev_10mm_seed202.txt,ms_energy_scan_galena_mono_110kev_10mm_seed202
196,energy_scan,material,Galena,mono_120kev,10.0,101,0,2.459,source_models/config/material_sorting_matrix/energy_scan/ms_energy_scan_galena_mono_120kev_10mm_seed101.txt,ms_energy_scan_galena_mono_120kev_10mm_seed101
197,energy_scan,material,Galena,mono_120kev,10.0,202,0,2.554,source_models/config/material_sorting_matrix/energy_scan/ms_energy_scan_galena_mono_120kev_10mm_seed202.txt,ms_energy_scan_galena_mono_120kev_10mm_seed202
