row_index,profile,run_role,material,source_id,thickness_mm,random_seed,returncode,elapsed_seconds,config_path,output_prefix
134,full,material,Dolomite,spectrum_120kv,10.0,303,0,4.572,source_models/config/material_sorting_matrix/full/ms_full_dolomite_spectrum_120kv_10mm_seed303.txt,ms_full_dolomite_spectrum_120kv_10mm_seed303
135,full,material,Dolomite,mono_60kev,20.0,101,0,4.896,source_models/config/material_sorting_matrix/full/ms_full_dolomite_mono_60kev_20mm_seed101.txt,ms_full_dolomite_mono_60kev_20mm_seed101
136,full,material,Dolomite,mono_60kev,20.0,202,0,5.509,source_models/config/material_sorting_matrix/full/ms_full_dolomite_mono_60kev_20mm_seed202.txt,ms_full_dolomite_mono_60kev_20mm_seed202
137,full,material,Dolomite,mono_60kev,20.0,303,0,6.386,source_models/config/material_sorting_matrix/full/ms_full_dolomite_mono_60kev_20mm_seed303.txt,ms_full_dolomite_mono_60kev_20mm_seed303
138,full,material,Dolomite,mono_100kev,20.0,101,0,5.843,source_models/config/material_sorting_matrix/full/ms_full_dolomite_mono_100kev_20mm_seed101.txt,ms_full_dolomite_mono_100kev_20mm_seed101
139,full,material,Dolomite,mono_100kev,20.0,202,0,5.313,source_models/config/material_sorting_matrix/full/ms_full_dolomite_mono_100kev_20mm_seed202.txt,ms_full_dolomite_mono_100kev_20mm_seed202
140,full,material,Dolomite,mono_100kev,20.0,303,0,4.829,source_models/config/material_sorting_matrix/full/ms_full_dolomite_mono_100kev_20mm_seed303.txt,ms_full_dolomite_mono_100kev_20mm_seed303
141,full,material,Dolomite,spectrum_120kv,20.0,101,0,4.583,source_models/config/material_sorting_matrix/full/ms_full_dolomite_spectrum_120kv_20mm_seed101.txt,ms_full_dolomite_spectrum_120kv_20mm_seed101
142,full,material,Dolomite,spectrum_120kv,20.0,202,0,4.656,source_models/config/material_sorting_matrix/full/ms_full_dolomite_spectrum_120kv_20mm_seed202.txt,ms_full_dolomite_spectrum_120kv_20mm_seed202
143,full,material,Dolomite,spectrum_120kv,20.0,303,0,4.483,source_models/config/material_sorting_matrix/full/ms_full_dolomite_spectrum_120kv_20mm_seed303.txt,ms_full_dolomite_spectrum_120kv_20mm_seed303
144,full,material,Pyrite,mono_60kev,5.0,101,0,4.628,source_models/config/material_sorting_matrix/full/ms_full_pyrite_mono_60kev_5mm_seed101.txt,ms_full_pyrite_mono_60kev_5mm_seed101
145,full,material,Pyrite,mono_60kev,5.0,202,0,4.850,source_models/config/material_sorting_matrix/full/ms_full_pyrite_mono_60kev_5mm_seed202.txt,ms_full_pyrite_mono_60kev_5mm_seed202
146,full,material,Pyrite,mono_60kev,5.0,303,0,5.019,source_models/config/material_sorting_matrix/full/ms_full_pyrite_mono_60kev_5mm_seed303.txt,ms_full_pyrite_mono_60kev_5mm_seed303
147,full,material,Pyrite,mono_100kev,5.0,101,0,5.050,source_models/config/material_sorting_matrix/full/ms_full_pyrite_mono_100kev_5mm_seed101.txt,ms_full_pyrite_mono_100kev_5mm_seed101
148,full,material,Pyrite,mono_100kev,5.0,202,0,4.959,source_models/config/material_sorting_matrix/full/ms_full_pyrite_mono_100kev_5mm_seed202.txt,ms_full_pyrite_mono_100kev_5mm_seed202
149,full,material,Pyrite,mono_100kev,5.0,303,0,5.769,source_models/config/material_sorting_matrix/full/ms_full_pyrite_mono_100kev_5mm_seed303.txt,ms_full_pyrite_mono_100kev_5mm_seed303
150,full,material,Pyrite,spectrum_120kv,5.0,101,0,8.086,source_models/config/material_sorting_matrix/full/ms_full_pyrite_spectrum_120kv_5mm_seed101.txt,ms_full_pyrite_spectrum_120kv_5mm_seed101
151,full,material,Pyrite,spectrum_120kv,5.0,202,0,6.585,source_models/config/material_sorting_matrix/full/ms_full_pyrite_spectrum_120kv_5mm_seed202.txt,ms_full_pyrite_spectrum_120kv_5mm_seed202
152,full,material,Pyrite,spectrum_120kv,5.0,303,0,6.489,source_models/config/material_sorting_matrix/full/ms_full_pyrite_spectrum_120kv_5mm_seed303.txt,ms_full_pyrite_spectrum_120kv_5mm_seed303
153,full,material,Pyrite,mono_60kev,10.0,101,0,7.572,source_models/config/material_sorting_matrix/full/ms_full_pyrite_mono_60kev_10mm_seed101.txt,ms_full_pyrite_mono_60kev_10mm_seed101
154,full,material,Pyrite,mono_60kev,10.0,202,0,9.878,source_models/config/material_sorting_matrix/full/ms_full_pyrite_mono_60kev_10mm_seed202.txt,ms_full_pyrite_mono_60kev_10mm_seed202
155,full,material,Pyrite,mono_60kev,10.0,303,0,8.071,source_models/config/material_sorting_matrix/full/ms_full_pyrite_mono_60kev_10mm_seed303.txt,ms_full_pyrite_mono_60kev_10mm_seed303
156,full,material,Pyrite,mono_100kev,10.0,101,0,7.840,source_models/config/material_sorting_matrix/full/ms_full_pyrite_mono_100kev_10mm_seed101.txt,ms_full_pyrite_mono_100kev_10mm_seed101
157,full,material,Pyrite,mono_100kev,10.0,202,0,6.393,source_models/config/material_sorting_matrix/full/ms_full_pyrite_mono_100kev_10mm_seed202.txt,ms_full_pyrite_mono_100kev_10mm_seed202
158,full,material,Pyrite,mono_100kev,10.0,303,0,5.914,source_models/config/material_sorting_matrix/full/ms_full_pyrite_mono_100kev_10mm_seed303.txt,ms_full_pyrite_mono_100kev_10mm_seed303
159,full,material,Pyrite,spectrum_120kv,10.0,101,0,5.241,source_models/config/material_sorting_matrix/full/ms_full_pyrite_spectrum_120kv_10mm_seed101.txt,ms_full_pyrite_spectrum_120kv_10mm_seed101
160,full,material,Pyrite,spectrum_120kv,10.0,202,0,6.449,source_models/config/material_sorting_matrix/full/ms_full_pyrite_spectrum_120kv_10mm_seed202.txt,ms_full_pyrite_spectrum_120kv_10mm_seed202
161,full,material,Pyrite,spectrum_120kv,10.0,303,0,6.764,source_models/config/material_sorting_matrix/full/ms_full_pyrite_spectrum_120kv_10mm_seed303.txt,ms_full_pyrite_spectrum_120kv_10mm_seed303
162,full,material,Pyrite,mono_60kev,20.0,101,0,6.115,source_models/config/material_sorting_matrix/full/ms_full_pyrite_mono_60kev_20mm_seed101.txt,ms_full_pyrite_mono_60kev_20mm_seed101
163,full,material,Pyrite,mono_60kev,20.0,202,0,5.403,source_models/config/material_sorting_matrix/full/ms_full_pyrite_mono_60kev_20mm_seed202.txt,ms_full_pyrite_mono_60kev_20mm_seed202
164,full,material,Pyrite,mono_60kev,20.0,303,0,5.017,source_models/config/material_sorting_matrix/full/ms_full_pyrite_mono_60kev_20mm_seed303.txt,ms_full_pyrite_mono_60kev_20mm_seed303
165,full,material,Pyrite,mono_100kev,20.0,101,0,4.722,source_models/config/material_sorting_matrix/full/ms_full_pyrite_mono_100kev_20mm_seed101.txt,ms_full_pyrite_mono_100kev_20mm_seed101
166,full,material,Pyrite,mono_100kev,20.0,202,0,4.696,source_models/config/material_sorting_matrix/full/ms_full_pyrite_mono_100kev_20mm_seed202.txt,ms_full_pyrite_mono_100kev_20mm_seed202
167,full,material,Pyrite,mono_100kev,20.0,303,0,6.365,source_models/config/material_sorting_matrix/full/ms_full_pyrite_mono_100kev_20mm_seed303.txt,ms_full_pyrite_mono_100kev_20mm_seed303
168,full,material,Pyrite,spectrum_120kv,20.0,101,0,5.515,source_models/config/material_sorting_matrix/full/ms_full_pyrite_spectrum_120kv_20mm_seed101.txt,ms_full_pyrite_spectrum_120kv_20mm_seed101
169,full,material,Pyrite,spectrum_120kv,20.0,202,0,4.577,source_models/config/material_sorting_matrix/full/ms_full_pyrite_spectrum_120kv_20mm_seed202.txt,ms_full_pyrite_spectrum_120kv_20mm_seed202
170,full,material,Pyrite,spectrum_120kv,20.0,303,0,4.380,source_models/config/material_sorting_matrix/full/ms_full_pyrite_spectrum_120kv_20mm_seed303.txt,ms_full_pyrite_spectrum_120kv_20mm_seed303
171,full,material,Hematite,mono_60kev,5.0,101,0,3.720,source_models/config/material_sorting_matrix/full/ms_full_hematite_mono_60kev_5mm_seed101.txt,ms_full_hematite_mono_60kev_5mm_seed101
172,full,material,Hematite,mono_60kev,5.0,202,0,3.985,source_models/config/material_sorting_matrix/full/ms_full_hematite_mono_60kev_5mm_seed202.txt,ms_full_hematite_mono_60kev_5mm_seed202
173,full,material,Hematite,mono_60kev,5.0,303,0,4.609,source_models/config/material_sorting_matrix/full/ms_full_hematite_mono_60kev_5mm_seed303.txt,ms_full_hematite_mono_60kev_5mm_seed303
174,full,material,Hematite,mono_100kev,5.0,101,0,5.536,source_models/config/material_sorting_matrix/full/ms_full_hematite_mono_100kev_5mm_seed101.txt,ms_full_hematite_mono_100kev_5mm_seed101
175,full,material,Hematite,mono_100kev,5.0,202,0,4.307,source_models/config/material_sorting_matrix/full/ms_full_hematite_mono_100kev_5mm_seed202.txt,ms_full_hematite_mono_100kev_5mm_seed202
176,full,material,Hematite,mono_100kev,5.0,303,0,4.176,source_models/config/material_sorting_matrix/full/ms_full_hematite_mono_100kev_5mm_seed303.txt,ms_full_hematite_mono_100kev_5mm_seed303
177,full,material,Hematite,spectrum_120kv,5.0,101,0,3.840,source_models/config/material_sorting_matrix/full/ms_full_hematite_spectrum_120kv_5mm_seed101.txt,ms_full_hematite_spectrum_120kv_5mm_seed101
178,full,material,Hematite,spectrum_120kv,5.0,202,0,3.881,source_models/config/material_sorting_matrix/full/ms_full_hematite_spectrum_120kv_5mm_seed202.txt,ms_full_hematite_spectrum_120kv_5mm_seed202
179,full,material,Hematite,spectrum_120kv,5.0,303,0,4.423,source_models/config/material_sorting_matrix/full/ms_full_hematite_spectrum_120kv_5mm_seed303.txt,ms_full_hematite_spectrum_120kv_5mm_seed303
180,full,material,Hematite,mono_60kev,10.0,101,0,4.614,source_models/config/material_sorting_matrix/full/ms_full_hematite_mono_60kev_10mm_seed101.txt,ms_full_hematite_mono_60kev_10mm_seed101
181,full,material,Hematite,mono_60kev,10.0,202,0,4.837,source_models/config/material_sorting_matrix/full/ms_full_hematite_mono_60kev_10mm_seed202.txt,ms_full_hematite_mono_60kev_10mm_seed202
182,full,material,Hematite,mono_60kev,10.0,303,0,4.365,source_models/config/material_sorting_matrix/full/ms_full_hematite_mono_60kev_10mm_seed303.txt,ms_full_hematite_mono_60kev_10mm_seed303
183,full,material,Hematite,mono_100kev,10.0,101,0,4.175,source_models/config/material_sorting_matrix/full/ms_full_hematite_mono_100kev_10mm_seed101.txt,ms_full_hematite_mono_100kev_10mm_seed101
184,full,material,Hematite,mono_100kev,10.0,202,0,4.308,source_models/config/material_sorting_matrix/full/ms_full_hematite_mono_100kev_10mm_seed202.txt,ms_full_hematite_mono_100kev_10mm_seed202
185,full,material,Hematite,mono_100kev,10.0,303,0,4.215,source_models/config/material_sorting_matrix/full/ms_full_hematite_mono_100kev_10mm_seed303.txt,ms_full_hematite_mono_100kev_10mm_seed303
186,full,material,Hematite,spectrum_120kv,10.0,101,0,5.869,source_models/config/material_sorting_matrix/full/ms_full_hematite_spectrum_120kv_10mm_seed101.txt,ms_full_hematite_spectrum_120kv_10mm_seed101
187,full,material,Hematite,spectrum_120kv,10.0,202,0,5.667,source_models/config/material_sorting_matrix/full/ms_full_hematite_spectrum_120kv_10mm_seed202.txt,ms_full_hematite_spectrum_120kv_10mm_seed202
188,full,material,Hematite,spectrum_120kv,10.0,303,0,5.272,source_models/config/material_sorting_matrix/full/ms_full_hematite_spectrum_120kv_10mm_seed303.txt,ms_full_hematite_spectrum_120kv_10mm_seed303
189,full,material,Hematite,mono_60kev,20.0,101,0,9.311,source_models/config/material_sorting_matrix/full/ms_full_hematite_mono_60kev_20mm_seed101.txt,ms_full_hematite_mono_60kev_20mm_seed101
190,full,material,Hematite,mono_60kev,20.0,202,0,11.954,source_models/config/material_sorting_matrix/full/ms_full_hematite_mono_60kev_20mm_seed202.txt,ms_full_hematite_mono_60kev_20mm_seed202
191,full,material,Hematite,mono_60kev,20.0,303,0,7.854,source_models/config/material_sorting_matrix/full/ms_full_hematite_mono_60kev_20mm_seed303.txt,ms_full_hematite_mono_60kev_20mm_seed303
192,full,material,Hematite,mono_100kev,20.0,101,0,11.168,source_models/config/material_sorting_matrix/full/ms_full_hematite_mono_100kev_20mm_seed101.txt,ms_full_hematite_mono_100kev_20mm_seed101
193,full,material,Hematite,mono_100kev,20.0,202,0,9.467,source_models/config/material_sorting_matrix/full/ms_full_hematite_mono_100kev_20mm_seed202.txt,ms_full_hematite_mono_100kev_20mm_seed202
194,full,material,Hematite,mono_100kev,20.0,303,0,8.945,source_models/config/material_sorting_matrix/full/ms_full_hematite_mono_100kev_20mm_seed303.txt,ms_full_hematite_mono_100kev_20mm_seed303
195,full,material,Hematite,spectrum_120kv,20.0,101,0,10.240,source_models/config/material_sorting_matrix/full/ms_full_hematite_spectrum_120kv_20mm_seed101.txt,ms_full_hematite_spectrum_120kv_20mm_seed101
196,full,material,Hematite,spectrum_120kv,20.0,202,0,9.992,source_models/config/material_sorting_matrix/full/ms_full_hematite_spectrum_120kv_20mm_seed202.txt,ms_full_hematite_spectrum_120kv_20mm_seed202
197,full,material,Hematite,spectrum_120kv,20.0,303,0,7.872,source_models/config/material_sorting_matrix/full/ms_full_hematite_spectrum_120kv_20mm_seed303.txt,ms_full_hematite_spectrum_120kv_20mm_seed303
198,full,material,Magnetite,mono_60kev,5.0,101,0,6.594,source_models/config/material_sorting_matrix/full/ms_full_magnetite_mono_60kev_5mm_seed101.txt,ms_full_magnetite_mono_60kev_5mm_seed101
199,full,material,Magnetite,mono_60kev,5.0,202,0,6.715,source_models/config/material_sorting_matrix/full/ms_full_magnetite_mono_60kev_5mm_seed202.txt,ms_full_magnetite_mono_60kev_5mm_seed202
200,full,material,Magnetite,mono_60kev,5.0,303,0,5.043,source_models/config/material_sorting_matrix/full/ms_full_magnetite_mono_60kev_5mm_seed303.txt,ms_full_magnetite_mono_60kev_5mm_seed303
201,full,material,Magnetite,mono_100kev,5.0,101,0,5.523,source_models/config/material_sorting_matrix/full/ms_full_magnetite_mono_100kev_5mm_seed101.txt,ms_full_magnetite_mono_100kev_5mm_seed101
202,full,material,Magnetite,mono_100kev,5.0,202,0,4.979,source_models/config/material_sorting_matrix/full/ms_full_magnetite_mono_100kev_5mm_seed202.txt,ms_full_magnetite_mono_100kev_5mm_seed202
203,full,material,Magnetite,mono_100kev,5.0,303,0,5.176,source_models/config/material_sorting_matrix/full/ms_full_magnetite_mono_100kev_5mm_seed303.txt,ms_full_magnetite_mono_100kev_5mm_seed303
204,full,material,Magnetite,spectrum_120kv,5.0,101,0,4.531,source_models/config/material_sorting_matrix/full/ms_full_magnetite_spectrum_120kv_5mm_seed101.txt,ms_full_magnetite_spectrum_120kv_5mm_seed101
205,full,material,Magnetite,spectrum_120kv,5.0,202,0,4.809,source_models/config/material_sorting_matrix/full/ms_full_magnetite_spectrum_120kv_5mm_seed202.txt,ms_full_magnetite_spectrum_120kv_5mm_seed202
206,full,material,Magnetite,spectrum_120kv,5.0,303,0,4.560,source_models/config/material_sorting_matrix/full/ms_full_magnetite_spectrum_120kv_5mm_seed303.txt,ms_full_magnetite_spectrum_120kv_5mm_seed303
207,full,material,Magnetite,mono_60kev,10.0,101,0,4.174,source_models/config/material_sorting_matrix/full/ms_full_magnetite_mono_60kev_10mm_seed101.txt,ms_full_magnetite_mono_60kev_10mm_seed101
208,full,material,Magnetite,mono_60kev,10.0,202,0,4.098,source_models/config/material_sorting_matrix/full/ms_full_magnetite_mono_60kev_10mm_seed202.txt,ms_full_magnetite_mono_60kev_10mm_seed202
209,full,material,Magnetite,mono_60kev,10.0,303,0,4.283,source_models/config/material_sorting_matrix/full/ms_full_magnetite_mono_60kev_10mm_seed303.txt,ms_full_magnetite_mono_60kev_10mm_seed303
210,full,material,Magnetite,mono_100kev,10.0,101,0,4.400,source_models/config/material_sorting_matrix/full/ms_full_magnetite_mono_100kev_10mm_seed101.txt,ms_full_magnetite_mono_100kev_10mm_seed101
211,full,material,Magnetite,mono_100kev,10.0,202,0,4.484,source_models/config/material_sorting_matrix/full/ms_full_magnetite_mono_100kev_10mm_seed202.txt,ms_full_magnetite_mono_100kev_10mm_seed202
212,full,material,Magnetite,mono_100kev,10.0,303,0,4.501,source_models/config/material_sorting_matrix/full/ms_full_magnetite_mono_100kev_10mm_seed303.txt,ms_full_magnetite_mono_100kev_10mm_seed303
213,full,material,Magnetite,spectrum_120kv,10.0,101,0,4.242,source_models/config/material_sorting_matrix/full/ms_full_magnetite_spectrum_120kv_10mm_seed101.txt,ms_full_magnetite_spectrum_120kv_10mm_seed101
214,full,material,Magnetite,spectrum_120kv,10.0,202,0,4.219,source_models/config/material_sorting_matrix/full/ms_full_magnetite_spectrum_120kv_10mm_seed202.txt,ms_full_magnetite_spectrum_120kv_10mm_seed202
215,full,material,Magnetite,spectrum_120kv,10.0,303,0,4.382,source_models/config/material_sorting_matrix/full/ms_full_magnetite_spectrum_120kv_10mm_seed303.txt,ms_full_magnetite_spectrum_120kv_10mm_seed303
216,full,material,Magnetite,mono_60kev,20.0,101,0,4.165,source_models/config/material_sorting_matrix/full/ms_full_magnetite_mono_60kev_20mm_seed101.txt,ms_full_magnetite_mono_60kev_20mm_seed101
217,full,material,Magnetite,mono_60kev,20.0,202,0,4.097,source_models/config/material_sorting_matrix/full/ms_full_magnetite_mono_60kev_20mm_seed202.txt,ms_full_magnetite_mono_60kev_20mm_seed202
218,full,material,Magnetite,mono_60kev,20.0,303,0,4.055,source_models/config/material_sorting_matrix/full/ms_full_magnetite_mono_60kev_20mm_seed303.txt,ms_full_magnetite_mono_60kev_20mm_seed303
219,full,material,Magnetite,mono_100kev,20.0,101,0,7.715,source_models/config/material_sorting_matrix/full/ms_full_magnetite_mono_100kev_20mm_seed101.txt,ms_full_magnetite_mono_100kev_20mm_seed101
220,full,material,Magnetite,mono_100kev,20.0,202,0,6.362,source_models/config/material_sorting_matrix/full/ms_full_magnetite_mono_100kev_20mm_seed202.txt,ms_full_magnetite_mono_100kev_20mm_seed202
221,full,material,Magnetite,mono_100kev,20.0,303,0,6.446,source_models/config/material_sorting_matrix/full/ms_full_magnetite_mono_100kev_20mm_seed303.txt,ms_full_magnetite_mono_100kev_20mm_seed303
222,full,material,Magnetite,spectrum_120kv,20.0,101,0,7.308,source_models/config/material_sorting_matrix/full/ms_full_magnetite_spectrum_120kv_20mm_seed101.txt,ms_full_magnetite_spectrum_120kv_20mm_seed101
223,full,material,Magnetite,spectrum_120kv,20.0,202,0,6.643,source_models/config/material_sorting_matrix/full/ms_full_magnetite_spectrum_120kv_20mm_seed202.txt,ms_full_magnetite_spectrum_120kv_20mm_seed202
224,full,material,Magnetite,spectrum_120kv,20.0,303,0,6.888,source_models/config/material_sorting_matrix/full/ms_full_magnetite_spectrum_120kv_20mm_seed303.txt,ms_full_magnetite_spectrum_120kv_20mm_seed303
225,full,material,Chalcopyrite,mono_60kev,5.0,101,0,5.236,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_mono_60kev_5mm_seed101.txt,ms_full_chalcopyrite_mono_60kev_5mm_seed101
226,full,material,Chalcopyrite,mono_60kev,5.0,202,0,4.815,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_mono_60kev_5mm_seed202.txt,ms_full_chalcopyrite_mono_60kev_5mm_seed202
227,full,material,Chalcopyrite,mono_60kev,5.0,303,0,4.992,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_mono_60kev_5mm_seed303.txt,ms_full_chalcopyrite_mono_60kev_5mm_seed303
228,full,material,Chalcopyrite,mono_100kev,5.0,101,0,5.732,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_mono_100kev_5mm_seed101.txt,ms_full_chalcopyrite_mono_100kev_5mm_seed101
229,full,material,Chalcopyrite,mono_100kev,5.0,202,0,7.189,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_mono_100kev_5mm_seed202.txt,ms_full_chalcopyrite_mono_100kev_5mm_seed202
230,full,material,Chalcopyrite,mono_100kev,5.0,303,0,6.915,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_mono_100kev_5mm_seed303.txt,ms_full_chalcopyrite_mono_100kev_5mm_seed303
231,full,material,Chalcopyrite,spectrum_120kv,5.0,101,0,6.839,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_spectrum_120kv_5mm_seed101.txt,ms_full_chalcopyrite_spectrum_120kv_5mm_seed101
232,full,material,Chalcopyrite,spectrum_120kv,5.0,202,0,12.536,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_spectrum_120kv_5mm_seed202.txt,ms_full_chalcopyrite_spectrum_120kv_5mm_seed202
233,full,material,Chalcopyrite,spectrum_120kv,5.0,303,0,9.183,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_spectrum_120kv_5mm_seed303.txt,ms_full_chalcopyrite_spectrum_120kv_5mm_seed303
234,full,material,Chalcopyrite,mono_60kev,10.0,101,0,8.404,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_mono_60kev_10mm_seed101.txt,ms_full_chalcopyrite_mono_60kev_10mm_seed101
235,full,material,Chalcopyrite,mono_60kev,10.0,202,0,7.225,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_mono_60kev_10mm_seed202.txt,ms_full_chalcopyrite_mono_60kev_10mm_seed202
236,full,material,Chalcopyrite,mono_60kev,10.0,303,0,4.609,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_mono_60kev_10mm_seed303.txt,ms_full_chalcopyrite_mono_60kev_10mm_seed303
237,full,material,Chalcopyrite,mono_100kev,10.0,101,0,5.982,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_mono_100kev_10mm_seed101.txt,ms_full_chalcopyrite_mono_100kev_10mm_seed101
238,full,material,Chalcopyrite,mono_100kev,10.0,202,0,6.524,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_mono_100kev_10mm_seed202.txt,ms_full_chalcopyrite_mono_100kev_10mm_seed202
239,full,material,Chalcopyrite,mono_100kev,10.0,303,0,6.791,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_mono_100kev_10mm_seed303.txt,ms_full_chalcopyrite_mono_100kev_10mm_seed303
240,full,material,Chalcopyrite,spectrum_120kv,10.0,101,0,6.955,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_spectrum_120kv_10mm_seed101.txt,ms_full_chalcopyrite_spectrum_120kv_10mm_seed101
241,full,material,Chalcopyrite,spectrum_120kv,10.0,202,0,6.156,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_spectrum_120kv_10mm_seed202.txt,ms_full_chalcopyrite_spectrum_120kv_10mm_seed202
242,full,material,Chalcopyrite,spectrum_120kv,10.0,303,0,5.291,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_spectrum_120kv_10mm_seed303.txt,ms_full_chalcopyrite_spectrum_120kv_10mm_seed303
243,full,material,Chalcopyrite,mono_60kev,20.0,101,0,5.072,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_mono_60kev_20mm_seed101.txt,ms_full_chalcopyrite_mono_60kev_20mm_seed101
244,full,material,Chalcopyrite,mono_60kev,20.0,202,0,5.063,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_mono_60kev_20mm_seed202.txt,ms_full_chalcopyrite_mono_60kev_20mm_seed202
245,full,material,Chalcopyrite,mono_60kev,20.0,303,0,4.551,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_mono_60kev_20mm_seed303.txt,ms_full_chalcopyrite_mono_60kev_20mm_seed303
246,full,material,Chalcopyrite,mono_100kev,20.0,101,0,5.275,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_mono_100kev_20mm_seed101.txt,ms_full_chalcopyrite_mono_100kev_20mm_seed101
247,full,material,Chalcopyrite,mono_100kev,20.0,202,0,4.911,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_mono_100kev_20mm_seed202.txt,ms_full_chalcopyrite_mono_100kev_20mm_seed202
248,full,material,Chalcopyrite,mono_100kev,20.0,303,0,4.853,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_mono_100kev_20mm_seed303.txt,ms_full_chalcopyrite_mono_100kev_20mm_seed303
249,full,material,Chalcopyrite,spectrum_120kv,20.0,101,0,5.155,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_spectrum_120kv_20mm_seed101.txt,ms_full_chalcopyrite_spectrum_120kv_20mm_seed101
250,full,material,Chalcopyrite,spectrum_120kv,20.0,202,0,6.194,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_spectrum_120kv_20mm_seed202.txt,ms_full_chalcopyrite_spectrum_120kv_20mm_seed202
251,full,material,Chalcopyrite,spectrum_120kv,20.0,303,0,9.040,source_models/config/material_sorting_matrix/full/ms_full_chalcopyrite_spectrum_120kv_20mm_seed303.txt,ms_full_chalcopyrite_spectrum_120kv_20mm_seed303
252,full,material,Galena,mono_60kev,5.0,101,0,6.376,source_models/config/material_sorting_matrix/full/ms_full_galena_mono_60kev_5mm_seed101.txt,ms_full_galena_mono_60kev_5mm_seed101
253,full,material,Galena,mono_60kev,5.0,202,0,7.736,source_models/config/material_sorting_matrix/full/ms_full_galena_mono_60kev_5mm_seed202.txt,ms_full_galena_mono_60kev_5mm_seed202
254,full,material,Galena,mono_60kev,5.0,303,0,6.004,source_models/config/material_sorting_matrix/full/ms_full_galena_mono_60kev_5mm_seed303.txt,ms_full_galena_mono_60kev_5mm_seed303
255,full,material,Galena,mono_100kev,5.0,101,0,7.611,source_models/config/material_sorting_matrix/full/ms_full_galena_mono_100kev_5mm_seed101.txt,ms_full_galena_mono_100kev_5mm_seed101
256,full,material,Galena,mono_100kev,5.0,202,0,6.214,source_models/config/material_sorting_matrix/full/ms_full_galena_mono_100kev_5mm_seed202.txt,ms_full_galena_mono_100kev_5mm_seed202
257,full,material,Galena,mono_100kev,5.0,303,0,6.009,source_models/config/material_sorting_matrix/full/ms_full_galena_mono_100kev_5mm_seed303.txt,ms_full_galena_mono_100kev_5mm_seed303
258,full,material,Galena,spectrum_120kv,5.0,101,0,6.641,source_models/config/material_sorting_matrix/full/ms_full_galena_spectrum_120kv_5mm_seed101.txt,ms_full_galena_spectrum_120kv_5mm_seed101
259,full,material,Galena,spectrum_120kv,5.0,202,0,5.341,source_models/config/material_sorting_matrix/full/ms_full_galena_spectrum_120kv_5mm_seed202.txt,ms_full_galena_spectrum_120kv_5mm_seed202
260,full,material,Galena,spectrum_120kv,5.0,303,0,5.686,source_models/config/material_sorting_matrix/full/ms_full_galena_spectrum_120kv_5mm_seed303.txt,ms_full_galena_spectrum_120kv_5mm_seed303
261,full,material,Galena,mono_60kev,10.0,101,0,5.511,source_models/config/material_sorting_matrix/full/ms_full_galena_mono_60kev_10mm_seed101.txt,ms_full_galena_mono_60kev_10mm_seed101
262,full,material,Galena,mono_60kev,10.0,202,0,4.351,source_models/config/material_sorting_matrix/full/ms_full_galena_mono_60kev_10mm_seed202.txt,ms_full_galena_mono_60kev_10mm_seed202
263,full,material,Galena,mono_60kev,10.0,303,0,4.661,source_models/config/material_sorting_matrix/full/ms_full_galena_mono_60kev_10mm_seed303.txt,ms_full_galena_mono_60kev_10mm_seed303
264,full,material,Galena,mono_100kev,10.0,101,0,5.064,source_models/config/material_sorting_matrix/full/ms_full_galena_mono_100kev_10mm_seed101.txt,ms_full_galena_mono_100kev_10mm_seed101
265,full,material,Galena,mono_100kev,10.0,202,0,4.844,source_models/config/material_sorting_matrix/full/ms_full_galena_mono_100kev_10mm_seed202.txt,ms_full_galena_mono_100kev_10mm_seed202
266,full,material,Galena,mono_100kev,10.0,303,0,7.117,source_models/config/material_sorting_matrix/full/ms_full_galena_mono_100kev_10mm_seed303.txt,ms_full_galena_mono_100kev_10mm_seed303
